taxid	D	P	C	O	F	G	S	family0	family1	family2	family3	family4	family5	family6	family7	family8	D9
1150990	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Enchivirus	Enchivirus Enc34	0	0	0	100	0	0	0	100	100	0
1151316	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	0	0	0	0	0	0	0	0	200	0
1156394	Eukaryota	Oomycota	unclassified Oomycota class	Saprolegniales	Saprolegniaceae	Saprolegnia	Saprolegnia diclina	500	500	500	500	500	500	500	500	500	500
1158459	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia sacchari	0	0	0	0	0	0	100	100	0	0
115992	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Mylasvirus	Mylasvirus persius	0	0	0	100	100	100	100	100	0	0
1160721	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus bicirculans (ex Wegman et al. 2014)	0	100	100	100	100	100	0	0	0	0
116085	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus catus	100	100	100	0	0	0	100	100	100	0
1161939	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Rountreeviridae	Copernicusvirus	Copernicusvirus Efae230P4	200	100	200	100	200	200	200	200	100	100
1163701	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyoupsilonpapillomavirus	Dyoupsilonpapillomavirus 1	0	100	0	0	0	0	0	0	0	0
1163703	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyochipapillomavirus	Dyochipapillomavirus 1	0	0	0	0	100	0	0	100	0	0
1163708	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyokappapapillomavirus	Dyokappapapillomavirus 2	100	0	0	0	0	0	0	100	0	0
1163709	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Treisetapapillomavirus	Treisetapapillomavirus 1	0	0	0	0	0	0	0	100	0	0
11676	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Lentivirus	Human immunodeficiency virus 1	500	400	400	400	500	500	500	500	500	400
1168563	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Simpcentumvirus	Simpcentumvirus Smp131	0	0	0	0	0	0	100	0	0	0
1172195	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Nacovirus	Nacovirus A	100	100	100	100	100	100	100	100	100	100
1172196	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Bavovirus	Bavaria virus	100	100	100	100	100	100	100	100	100	100
1173749	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Cornellvirus	Cornellvirus SP31	0	0	0	0	0	0	100	0	0	0
1174504	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Peribacillus	Peribacillus psychrosaccharolyticus	0	0	0	100	0	0	0	0	200	0
1175654	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Nipunavirus	Nipunavirus PaMx25	0	0	0	100	0	0	0	0	0	0
1175657	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Mesyanzhinovviridae	Abidjanvirus	Pseudomonas virus PaMx11	100	100	100	100	100	100	200	200	100	100
1177574	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella jejuni	200	100	0	100	0	100	100	0	200	200
118140	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Teschovirus	Teschovirus A	0	0	0	100	0	0	0	0	0	0
1182545	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala aquamarina	200	200	200	200	200	200	200	200	200	200
1186058	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	Trichosporon asahii	500	500	500	500	500	500	500	500	500	500
1187904	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria burnsii	300	300	300	300	300	400	300	400	300	300
1190621	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella uli	0	200	0	0	200	100	0	0	0	0
1193532	Bacteria	Bacillota	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	uncultured Butyricicoccus sp.	200	200	300	0	300	300	200	0	300	200
1193534	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	uncultured Flavonifractor sp.	0	100	0	100	0	100	0	0	0	0
1194971	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	0	0	0	0	0	0	100	0	0	0
1195364	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyotaupapillomavirus	Dyotaupapillomavirus 1	0	100	0	0	0	0	100	0	100	0
1195370	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Treisiotapapillomavirus	Treisiotapapillomavirus 1	0	100	0	0	0	0	100	0	0	100
1196647	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Mischivirus	Mischivirus D	0	0	100	0	0	0	0	0	0	0
1196653	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium vincentii	0	500	0	0	0	0	0	0	0	0
1197951	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Zobellviridae	Siovirus	Siovirus coreense	100	100	200	100	100	100	100	100	200	100
1200862	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Silviavirus	Silviavirus stau2	0	0	100	0	100	0	0	100	0	0
1202534	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sartagoforme	200	0	200	200	200	300	300	200	200	200
1203550	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella	Hoylesella oralis	0	0	0	100	0	0	0	0	0	0
1203610	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides gordonii	0	700	0	0	300	700	0	0	0	0
1204516	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Ceceduovirus	Ceceduovirus cc2	0	100	0	100	100	100	0	100	100	100
1204517	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Mesyanzhinovviridae	Yuavirus	Pseudomonas virus MP1412	100	200	200	200	100	200	100	200	200	100
1204528	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Ackermannviridae	Agtrevirus	Agtrevirus SKML39	200	200	200	200	200	200	200	200	200	200
1204531	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Gelderlandvirus	Gelderlandvirus stml198	100	100	100	100	0	0	100	0	0	0
1204542	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Litunavirus	Litunavirus PA26	0	0	0	0	0	100	100	0	0	0
12064	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus E	0	100	0	0	0	0	0	0	0	0
12092	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Hepatovirus	Hepatovirus A	0	0	0	0	0	100	0	0	0	0
12104	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cardiovirus	Cardiovirus A	0	0	0	100	0	100	100	0	0	0
12118	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Aphthovirus	Foot-and-mouth disease virus	0	0	0	0	100	0	0	0	0	100
1211813	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes ihumii	0	0	0	0	800	0	0	0	0	0
1211819	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania massiliensis	100	0	100	100	0	0	0	0	0	0
1216926	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Tunavirus	Tunavirus ADB2	100	0	0	100	100	0	100	0	0	0
1217656	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter guillouiae	0	0	600	0	0	0	0	0	0	0
1218085	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter rodentium	100	0	0	0	100	100	0	100	0	0
1218490	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Sigmatorquevirus	Sigmatorquevirus otari1	100	0	100	100	100	0	0	100	0	0
1219626	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus sp. MV1	200	100	200	200	100	100	200	100	100	200
1220602	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Cuernavacavirus	Cuernavacavirus RHEph02	0	100	0	0	0	0	0	0	0	0
1222338	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Krischvirus	Krischvirus gec3s	0	0	100	0	100	0	0	100	0	0
1225790	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Phikmvvirus	Phikmvvirus MPK7	100	0	0	0	0	0	0	0	0	0
1226333	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus helveticus	0	0	100	0	0	0	0	0	0	0
1226723	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Taupapillomavirus	Taupapillomavirus 2	0	0	0	0	0	0	0	0	0	100
1227271	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas gingivalis	0	0	0	0	0	400	0	0	0	0
122928	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	0	0	0	0	0	0	100	0	0	100
122929	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	0	0	0	0	0	100	0	0	0	0
1231377	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus garvieae	0	0	400	0	0	0	0	0	0	0
1232436	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma timonensis	300	300	300	300	300	300	300	300	300	0
1233320	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Hunnivirus	Hunnivirus A	0	0	0	0	0	0	0	100	0	0
1233383	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cosavirus	Human cosavirus	0	0	0	0	100	0	0	0	100	0
1235428	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyoiotapapillomavirus	Dyoiotapapillomavirus 2	0	0	0	0	0	100	0	0	0	0
1235429	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyoiotapapillomavirus	Dyoiotapapillomavirus 2	0	0	100	0	100	0	0	0	0	100
1235430	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyorhopapillomavirus	Dyorhopapillomavirus 1	100	0	0	0	0	0	0	0	0	0
1235559	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Redjacvirus	Redjacvirus redjac	0	0	100	0	0	0	0	100	0	0
1235661	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Vicosavirus	Vicosavirus UFVP2	0	100	0	0	0	0	0	0	0	0
1235789	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides goldsteinii	0	0	0	0	0	0	0	700	0	0
1235824	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Friunavirus	Friunavirus Abp1	0	0	0	0	0	0	0	0	100	0
1235834	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia sacchari	0	0	0	100	100	0	0	0	0	0
1237159	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Kuravirus	Kuravirus NJ01	0	0	0	0	100	0	0	0	0	0
1237364	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Mosigvirus	Mosigvirus HX01	0	0	100	0	0	100	0	0	100	0
1239383	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Kayvirus	Kayvirus JD7	0	100	0	0	100	0	0	0	100	0
1239832	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Kappatorquevirus	Kappatorquevirus suidak2b	0	0	0	0	0	0	0	0	100	0
1239989	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	0	0	300	0	0	0	0	0	0	0
1241371	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Malacoherpesviridae	Aurivirus	Aurivirus haliotidmalaco1	500	500	500	500	500	500	500	500	500	500
1243181	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	0	0	0	0	0	300	0	0	0	0
1244	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc gelidum	0	100	0	0	0	0	0	100	0	100
1245	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc mesenteroides	0	0	100	0	100	100	100	0	0	0
1245769	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea lanzarotensis	100	200	100	100	100	100	100	100	100	200
1246	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc lactis	0	0	0	0	0	0	0	0	100	0
1254439	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium thermophilum	0	0	300	0	0	200	300	0	0	0
1256216	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	0	0	0	0	0	0	100	0	0	0
1256908	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium ramulus	0	0	0	0	500	0	0	500	0	0
1260	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna	200	0	200	100	200	100	0	200	200	100
1261066	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	0	0	0	0	0	0	0	200	0	0
1261069	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	0	0	0	0	0	0	0	0	200	0
1261635	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia sp. 831b	0	100	100	100	0	0	100	0	0	0
1262539	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Schizotequatrovirus	Schizotequatrovirus vh7d	100	0	0	0	100	100	0	0	100	0
1262687	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. CAG:542	0	200	0	200	200	100	100	200	0	100
1262693	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. CAG:268	300	300	300	300	0	100	300	300	300	300
1263041	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprophilus	0	0	200	0	0	0	0	200	0	0
1263547	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter ruminantium	100	100	100	100	100	100	100	0	100	100
126385	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens	300	400	400	400	0	300	300	400	300	400
1264700	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Yokohamavirus	Yokohamavirus MSW3	0	0	100	0	0	0	0	0	0	0
1264737	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Cronosvirus	Cronosvirus GAP227	100	0	0	0	0	0	0	0	0	0
1267	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Sarcina	Sarcina ventriculi	300	200	200	300	300	200	200	200	300	300
126989	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Lophivirus	Lophivirus LfUK	0	100	100	100	100	0	0	100	0	0
1273706	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Rogunavirus	Rogunavirus JLA23	100	100	0	100	0	100	100	100	0	100
1273711	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	unclassified Autographiviridae genus	Synechococcus phage S-CBP1	0	0	0	0	0	0	100	0	0	0
1273747	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Saparoviridae	Samsavirus	Samsavirus HCTV2	500	500	500	500	500	500	500	500	500	500
1273751	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Saparoviridae	Halohivirus	Halohivirus HHTV2	500	500	500	500	500	500	500	500	500	500
1273752	Viruses	Uroviricota	Caudoviricetes	Kirjokansivirales	Haloferuviridae	Saldibavirus	Saldibavirus HRTV4	400	300	300	300	300	300	400	300	300	300
127508	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Versovirus	Versovirus VfO3K6	0	0	100	0	100	0	100	0	0	0
127509	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Villovirus	Villovirus Vf33	0	100	0	0	0	0	0	0	0	0
127511	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Villovirus	Villovirus Vf33	100	0	0	0	0	0	0	0	0	0
1277687	Eukaryota	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	Pseudozyma flocculosa	200	200	300	300	200	300	300	200	200	300
1277886	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Wphvirus	Wphvirus BPS10C	0	100	0	0	0	0	100	0	100	0
1279043	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora carrionii	200	200	200	200	200	200	200	200	200	200
1279082	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Hiroshimavirus	Hiroshimavirus PPpW3	0	0	0	0	100	0	0	0	0	0
1279083	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Phutvirus	Phutvirus PPpW4	0	0	0	0	0	0	100	0	0	0
1280697	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	0	0	0	0	0	0	0	100	0	0
1280699	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	0	0	0	100	0	0	0	0	0	0
1280700	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	0	0	0	0	0	100	0	0	100	0
1280703	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	0	100	0	0	0	0	0	0	0	0
1280706	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas ruminantium	0	0	300	300	0	0	0	0	200	0
1280920	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	100	0	0	0	0	0	0	0	0	0
1282994	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Nampongvirus	Nampongvirus ST79	0	0	0	100	0	0	0	0	0	0
1283076	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Kyanoviridae	unclassified Kyanoviridae genus	Pelagibacter phage HTVC008M	100	0	0	0	100	0	100	0	0	0
1283078	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Stopavirus	Stopavirus HTVC011P	0	0	0	0	100	0	0	0	0	0
1283079	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Pelagivirus	Pelagivirus HTVC019P	0	0	0	0	0	0	0	100	0	0
1285382	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Siophivirus	Siophivirus SIOphi	0	100	100	0	0	100	0	100	0	100
1287640	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus obesiensis	0	0	0	0	200	0	0	200	0	0
1287735	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter insuavis	400	400	500	400	400	400	400	400	400	400
1288121	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes senegalensis	200	400	500	0	0	0	500	200	100	200
1292086	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Tawavirus	Tawavirus JSF7	0	100	0	0	0	0	0	0	0	100
1292373	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium granulosum	0	0	0	300	0	0	0	0	0	0
1293536	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Avisivirus	Avisivirus A	0	0	0	0	0	0	100	0	100	100
1297617	Bacteria	Bacillota	Clostridia	Eubacteriales	unclassified Eubacteriales family	Intestinimonas	Intestinimonas butyriciproducens	300	300	200	300	300	300	200	300	200	300
1307427	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium vincentii	0	0	500	0	0	0	0	0	300	0
1307429	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium animalis	0	0	0	0	0	0	200	0	0	0
1307442	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium hwasookii	0	0	0	300	0	0	300	0	0	0
1307443	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium hwasookii	0	0	0	0	0	0	0	400	0	500
1307833	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia	0	0	0	0	0	0	400	0	0	0
1309583	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Salasmaviridae	Klosterneuburgvirus	Klosterneuburgvirus MGB1	0	100	100	0	100	100	100	100	100	100
131111	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia turicensis	200	200	100	200	200	100	200	100	100	100
1316739	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Zobellviridae	Melvirus	Melvirus orientalis	100	100	100	100	100	100	100	100	100	100
1321816	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Alloscardovia	Alloscardovia omnicolens	0	0	0	0	0	0	0	0	0	300
1321823	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas gingivalis	0	0	0	0	0	0	400	0	0	0
1322	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii	0	0	0	0	0	0	0	100	0	0
1323	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	Faecalicoccus pleomorphus	100	0	0	0	100	0	100	100	0	100
1325731	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Duneviridae	Unahavirus	Unahavirus uv6H	300	300	400	300	300	300	300	300	400	400
